timestamp,open_price,high_price,low_price,close_price,volume_from,volume_to
2024-12-28 17:00:00,3381.66,3406.96,3376.64,3388.93,35125.24,119154458.87
2024-12-28 18:00:00,3388.93,3392.35,3378.35,3385.34,17352.24,58755047.91
2024-12-28 19:00:00,3385.34,3396.94,3385.03,3394.59,13122.98,44497908.22
2024-12-28 20:00:00,3394.59,3398.22,3387.22,3394.42,12614.19,42782141.84
2024-12-28 21:00:00,3394.42,3399.28,3383.79,3397.56,11705.79,39698563.53
2024-12-28 22:00:00,3397.56,3421.63,3391.55,3404.14,16659.36,56687280.88
2024-12-28 23:00:00,3404.14,3407.0,3391.08,3397.86,20836.58,70820830.76
2024-12-29 00:00:00,3397.86,3400.55,3380.89,3387.61,20373.93,69038951.92
2024-12-29 01:00:00,3387.61,3390.2,3370.02,3372.72,16399.63,55407301.18
2024-12-29 02:00:00,3372.72,3387.34,3370.65,3382.47,11226.76,37941773.15
2024-12-29 03:00:00,3382.47,3383.71,3371.8,3377.2,9054.88,30580379.3
2024-12-29 04:00:00,3377.2,3386.71,3375.31,3383.13,2582.88,8730816.07
2024-12-29 05:00:00,3383.13,3385.55,3378.47,3382.04,2043.82,6912629.5
2024-12-29 06:00:00,3382.04,3392.62,3374.15,3391.52,4066.26,13762830.3
2024-12-29 07:00:00,3391.52,3402.39,3386.51,3401.61,3152.79,10701003.46
2024-12-29 08:00:00,3401.61,3403.72,3388.08,3390.92,2730.54,9271439.43
2024-12-29 09:00:00,3390.92,3400.84,3384.69,3400.02,6288.46,21345182.9
2024-12-29 10:00:00,3400.02,3408.15,3396.58,3398.52,3729.92,12690073.29
2024-12-29 11:00:00,3398.52,3402.59,3392.23,3393.08,2700.91,9178285.88
2024-12-29 12:00:00,3393.08,3399.53,3385.6,3386.47,12636.08,42864590.88
2024-12-29 13:00:00,3386.47,3395.06,3382.05,3393.7,13498.26,45754812.39
2024-12-29 14:00:00,3393.7,3405.63,3349.11,3364.68,50132.53,168957765.84
2024-12-29 15:00:00,3364.68,3378.52,3358.85,3368.14,21344.86,71868570.93
2024-12-29 16:00:00,3368.14,3370.85,3340.04,3350.74,31572.64,105749441.13
2024-12-29 17:00:00,3350.74,3359.43,3342.66,3355.38,18022.66,60403320.2
2024-12-29 18:00:00,3355.38,3363.83,3345.23,3355.95,17502.66,58718101.92
